amount,dealsubtype,dealtype,from.id,from.label,from.name,from.taxonomy,id,realsector,sector.id,sector.label,sector.name,sector.taxonomy,time.day,time.id,time.label,time.month,time.name,time.quarter,time.taxonomy,time.week,time.year,time.yearmonth,to.id,to.label,to.name,to.taxonomy
97900000.0,,Public Offers,21,China,cn,from,70b60d399e89e67da580ea4979bf8407d7ce1d0e,,1,Infrastructure,infrastructure,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,190,Hainan Meilan Airport,hainan-meilan-airport,to
97900000.0,"Build, own, and operate (51%)",Greenfield project,15,Brazil,br,from,fed8337f2275a589e9d0fe51d5a7e19f83c780b2,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,108,Foz do Chapeco Hydroelectric Power Plant,foz-do-chapeco-hydroelectric-power-plant,to
97710000.0,,public offer/tender,66,Morocco,ma,from,9a959674fb650efac5c6482dd8b36de919cf6374,Cement,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6025,CIOR Ciments de l'Oriental,cior-ciments-de-l-oriental,to
97690000.0,,"50% foreign share assumed,  concession",124,Venezuela,ve,from,bfe956026d8fa68cdd3c0d61213edd6aff1489e0,Telecommunications,1,Infrastructure,infrastructure,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,9331,Telefonica Movil Celular,telefonica-movil-celular,to
97300000.0,,Public Offers,41,India,in,from,7598c717cd59fe4f9946e08fd0c5ca0cf8ee283a,,1,Infrastructure,infrastructure,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,705,Hutchison Essar South Limited,hutchison-essar-south-limited,to
97200000.0,,Public offer,28,Egypt,eg,from,4faf5c0451968d0434b0b4d303e1be1720772549,Unknown,6,Other,other,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,3303,Eastern Company,eastern-company,to
97000000.0,,Public Offers,42,Indonesia,id,from,083e44318d3ddcb0317a3ace7f6b8c965ec56563,,4,Competitive,competitive,sector,01,5,01. January 2003,01,2003-01-01,0,time,00,2003,200301,764,Indocement Tunggal Prakarsa PT(Heidelberger Zement AG),indocement-tunggal-prakarsa-pt-heidelberger-zement-ag,to
97000000.0,,Trade sale,78,Poland,pl,from,3c5b3c5bb5c4e2ab9ecc055011a0bb98f7d1e924,Pharmaceuticals,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,7054,POLFA Krakow SA,polfa-krakow-sa,to
97000000.0,,,94,Turkey,tr,from,64b0671d81237d32600f4c68c36b44e104a52e66,Cement,8,Manufacturing & Services,manufacturing-services,sector,01,17,01. January 1990,01,1990-01-01,0,time,01,1990,199001,9075,Aslan Cimento (Kartal-Darica plant),aslan-cimento-kartal-darica-plant,to
97000000.0,,initial public offer,5,Argentina,ar,from,ce881b6515a9ee41124f4ad30e394dfb9a4cdace,Power Utility,1,Infrastructure,infrastructure,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,1910,Central Costanera S.A.,central-costanera-s-a,to
96870000.0,,Sale of minority shareholdings,15,Brazil,br,from,ebfb6963d9989753d6c500e4336aed62d53f3a91,Electricity,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2442,Centrais Elétricas de Minas Gerais -Cemig,centrais-eletricas-de-minas-gerais-cemig,to
96000000.0,,,59,Malaysia,my,from,604b8ea43a647ddf8009bdffae74b29c1950d5c6,"Petroleum, Oil & Gas",3,Energy,energy,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,5719,Petronas Dagangan,petronas-dagangan,to
95960000.0,,public offer,41,India,in,from,24f0032cceacc5455d22066a8347ca4bffd067a1,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4766,Bharat Heavy Electricals Ltd.,bharat-heavy-electricals-ltd,to
95120000.0,,direct sale,28,Egypt,eg,from,f728e622b38e4d5a23d66188c885a42bd7915709,Beverage Producer/Distrib.,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,3253,El Nasr Bottling Co.,el-nasr-bottling-co,to
95000000.0,,Public Offer,26,Czech Republic,cz,from,9ebfb9c5e06972ac7e04fe10e84d30dc9b79b4d3,Broadcasting,9,Services,services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,3185,Ceske Radiokomunikace (CRa),ceske-radiokomunikace-cra,to
94450000.0,,,40,Hungary,hu,from,a93c41b59e6d4b2630f83bc19774f7aac9271cf4,Banking,2,Financial,financial,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4333,Országos Takarékpénztár és Kereskedelmi Bank Rt.,orszagos-takarekpenztar-es-kereskedelmi-bank-rt,to
94400000.0,,Public Offer,74,Pakistan,pk,from,33ac283fea246ce5e7b57e41b9092bcfbf7df5ac,,3,Energy,energy,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1041,Pakistan Petroleum Ltd,pakistan-petroleum-ltd,to
94220000.0,,public offer,41,India,in,from,a70067cd1a4b4536d61e7984d4098a5deec5035a,Metallurgical,5,Primary,primary,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,4764,National Aluminum Co,national-aluminum-co,to
93800000.0,,,21,China,cn,from,5763b5d210b653891366db6d74791478f305a399,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,250,Wujiang Hong Kong and China Water C. Ltd,wujiang-hong-kong-and-china-water-c-ltd,to
93600000.0,,Trade sale,20,Chile,cl,from,b90bf0a8eb7dc319020edad0f05fb9b0bca42dd9,Water supply,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2893,Essal S.A.,essal-s-a,to
93000000.0,,Trade sale,79,Romania,ro,from,165f477d86400db09c7f0f07cd9f477603581188,Financial Intermediation (Banking),2,Financial,financial,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,8315,Banc Post,banc-post,to
92950000.0,Partial,Divestiture,101,Zimbabwe,zw,from,6fd80201851679cf885376617eb5c090d17344f4,,4,Competitive,competitive,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,1777,Cotton Company of Zimbabwe,cotton-company-of-zimbabwe,to
92600000.0,,Public offer,28,Egypt,eg,from,41c6052a0a12eef44be4b257140564be28a5c811,Domestic appliance,6,Other,other,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,3302,Delta Industrial Company (Ideal),delta-industrial-company-ideal,to
92550000.0,Partial (47.8%),Divestiture,78,Poland,pl,from,57bbf2b619033ad53d12fd4f279041f53488f7ba,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,1163,Jelfa SA,jelfa-sa,to
92200000.0,,,5,Argentina,ar,from,3903d72ae91b49765123a955c10b7bfc97d5d4eb,Power Utility,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,1870,Central Puerto,central-puerto,to
92000000.0,Lease contract,Management and lease contract,35,Georgia,ge,from,d58ce26c6f8714afdc890a3c26a07d5645f3e0a0,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,564,Batumi Sea Trading Port,batumi-sea-trading-port,to
92000000.0,,Trade sale,75,Panama,pa,from,f34f16c1f7ff2bad9a7e8cbb729e5f2ccae714e2,Electricity,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,6516,Bahia Las Minas,bahia-las-minas,to
91900000.0,,Greenfield project,41,India,in,from,458eb8a5eb30ebd5fac8459e6ac7f219eb8ed919,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,758,Tata Teleservices Limited,tata-teleservices-limited,to
91870000.0,,Public Offer,78,Poland,pl,from,722046eb05b26c763ebf51ea439c651a576d0a46,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1157,Polmos Bialystok,polmos-bialystok,to
91700000.0,,Trade sale,75,Panama,pa,from,ee112c58311a425e46da0a8f3e5ac736215b0c02,Electricity,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,6515,Chiriqui/Bayano,chiriqui-bayano,to
91600000.0,,Public Offer,78,Poland,pl,from,5c7a9b1f2a08d60e144a1cc282ad0fcce8cbad0a,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1156,Polish Chemical Co Pulawy,polish-chemical-co-pulawy,to
91400000.0,"Build, rehabilitate, operate, and transfer",Concession,63,Mexico,mx,from,8df2765d0d9bea6c08d859d2846314fcd2bb7846,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,869,Northern Central Airports Group,northern-central-airports-group,to
91340000.0,,Asset sale,94,Turkey,tr,from,70599ebdb589d8cf357244fe0c109656d67b85d2,,2,Financial,financial,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1562,TEKEL Real Estate,tekel-real-estate,to
91100000.0,,Auction; non-cash payment,15,Brazil,br,from,ad13a3f0666d5d5b5206175efc686767e21d57b7,Aircraft Services,9,Services,services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,2351,Celma,celma,to
91000000.0,Full ,Divestiture,35,Georgia,ge,from,03027fcb5f956fff25f4b9cbaab8d6d1f12405f0,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,627,"EnergoPro hydro plant (Lajanuri, Rioni, Gumati, Shaori, Dzevrula and Ats) ",energopro-hydro-plant-lajanuri-rioni-gumati-shaori-dzevrula-and-ats,to
91000000.0,,Direct Sale,35,Georgia,ge,from,363b8a68756693bfeddb37a51d58109529991354,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,533,Ocean Shipping Company,ocean-shipping-company,to
91000000.0,,Direct sale,106,Cote d'Ivoire,ci,from,d8dd440374aff4543854a38b8fbcafdd076a4a69,Cotton/Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,3112,Compagnie ivoirienne de développement des Manufacturing (CIDT),compagnie-ivoirienne-de-developpement-des-manufacturing-cidt,to
90800000.0,,H Shares,21,China,cn,from,633b291bde52fdd54fda2c32a04da963b690c516,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,2998,Chongqing Iron and Steel,chongqing-iron-and-steel,to
90450000.0,Asset Sale,Tender,94,Turkey,tr,from,cea2bca15ea38ad1ba12c514aa7214489b6882db,,2,Financial,financial,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1509,Igsas,igsas,to
90100000.0,,,5,Argentina,ar,from,9bd04d55dc93b6443d52a26dd78b61f7fd48ad09,Power Utility,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,1869,Central Costanera,central-costanera,to
90000000.0,,,20,Chile,cl,from,2b438610446f65e7fe099d7ff62ec1b54aafd4c6,Telecommunications,1,Infrastructure,infrastructure,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,1987,Entel,entel,to
90000000.0,,,40,Hungary,hu,from,3214cd849f34cd32adef2025bbe5fc34f079241a,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,4299,Kobanyai Sorgyar,kobanyai-sorgyar,to
90000000.0,,,20,Chile,cl,from,bd7e4fc3dd7c6f231391fe1ceef664bae2ce0dc4,Power Utility,1,Infrastructure,infrastructure,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,2871,Pehuenche,pehuenche,to
90000000.0,Partial (90.6%),Divestiture,35,Georgia,ge,from,d39eba8987ca89be2ca73fbc02a9878140230feb,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,574,United Telecommunication Company of Georgia,united-telecommunication-company-of-georgia,to
90000000.0,,Direct sale,124,Venezuela,ve,from,daf1d5f67f2075628bd4458e1fde5559707d6571,Electricity,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,9305,Sistema Electrico de Isla de Margarita Nueva Esparta (SENE),sistema-electrico-de-isla-de-margarita-nueva-esparta-sene,to
89900000.0,,Direct sale,75,Panama,pa,from,91fb7fb0d9b1ed0a8bb2845b733c039017643d63,Electricity,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,6513,Noreste,noreste,to
89700000.0,,Sale of shares,84,Slovakia,sk,from,81094544852beeaf4bcbb928a89a77357dfeba65,Chemicals,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8550,Duslo,duslo,to
89700000.0,"Rehabilitate, operate, and transfer",Concession,20,Chile,cl,from,950449c2e0df5a45a44aea8f3f65d3077d162746,,1,Infrastructure,infrastructure,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,163,Aguas de Valle (Essco),aguas-de-valle-essco,to
89100000.0,,,83,Serbia,rs,from,e2463b7dd5187f116bd581d21114e030f05b4be9,,4,Competitive,competitive,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,1299,Novi Popovac,novi-popovac,to
89000000.0,,,26,Czech Republic,cz,from,14e3c558d0b3ca796cbb79011e9c89cfaa593860,Beverage Producer/Bottler,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,3211,Praszke,praszke,to
88800000.0,,,83,Serbia,rs,from,f348a1da66e60904134df9b3f673f07cc1ac10db,,4,Competitive,competitive,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,1296,Beocinska Fabrika Cementa,beocinska-fabrika-cementa,to
88680000.0,,,74,Pakistan,pk,from,2201fe10aa44ab2f2b24b31888040a9075c2a836,,3,Energy,energy,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,1019,Pakistan Oil Fields,pakistan-oil-fields,to
88420000.0,,auction,15,Brazil,br,from,09bf54b8ef49a800df27fc25e8c90d775a073694,Electricity distributor,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,2391,Copel,copel,to
88350000.0,,Sale of shares/Assets,76,Peru,pe,from,60ca7e3de88b606348016e13eefd8c1cefc11490,Telecommunications,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,6686,Telefonica,telefonica,to
88000000.0,,Public offer,40,Hungary,hu,from,29edea5b38a85aab28eed2ca4c22a4ef68b49219,Chemicals,8,Manufacturing & Services,manufacturing-services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,3959,Borsodchem Rt.,borsodchem-rt,to
88000000.0,,Trade sale,78,Poland,pl,from,824c619a2d3bdb36272602ae35a0f739d6857476,Electricity,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,7186,Zespól Elektrocieplowni Patnów-Adamów-Konin S.A. (PAK PPP),zespol-elektrocieplowni-patnow-adamow-konin-s-a-pak-ppp,to
88000000.0,,direct sale,85,Slovenia,si,from,9d27e55c568800cf14209810ea3021c6cb60cca5,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,8715,Papirnica Kolicevo,papirnica-kolicevo,to
88000000.0,,tender,77,Philippines,ph,from,a0e9f94bcb221c352defaae818b1a6850538a482,Paper manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6715,Paper Industries Corporation(PICOP),paper-industries-corporation-picop,to
88000000.0,,Loans for shares,80,Russian Federation,ru,from,af68c8704c8c017f46e0105d2fb3683c0550c499,Petroleum,3,Energy,energy,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8349,Surgutneftegaz,surgutneftegaz,to
88000000.0,,Tender,78,Poland,pl,from,cebbe8b7132682ff7301b777e1b0c0fbb0d73b7a,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6993,Przedsiebiorstwo Wyrobow Tytoniowych w Augustowic,przedsiebiorstwo-wyrobow-tytoniowych-w-augustowic,to
87800000.0,"Rehabilitate, operate and transfer",Concession,21,China,cn,from,592d91abf1165f039297ab7a6cc28ac73b2969a6,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,280,"Tianquan River (Shiyang Section) Hydroelectric Power Development Co., Ltd.",tianquan-river-shiyang-section-hydroelectric-power-development-co-ltd,to
87510000.0,,,40,Hungary,hu,from,e1f8f70f9e0dc219b056cad99d0663bde0b9e476,Power,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,4733,AES-Tisza Erôml Részvénytársaság,aes-tisza-eroml-reszvenytarsasag,to
87100000.0,,Auction; US$ 26.1mn in cash,15,Brazil,br,from,a89f2a1ba28212c99565dc36d1d76ee735832dae,Petrochemicals,3,Energy,energy,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2368,Poliolefinas,poliolefinas,to
87000000.0,,Concession (20-year),15,Brazil,br,from,4306c8fd93a342dc9b196eb1116966b09d39f511,Highway,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2478,Anchieta-Imigrantes highway in Sao Paolo,anchieta-imigrantes-highway-in-sao-paolo,to
87000000.0,15yr Operating Concession,Concession,72,Nigeria,ng,from,c2b09ea6b7bd9d80ef1ca3078255a28673ad2b56,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,972,"Tin Can Island, RoRo Terminal",tin-can-island-roro-terminal,to
86990000.0,,,63,Mexico,mx,from,d996f02995286e28c5dd572577e6e71157ab6b03,Sugar,8,Manufacturing & Services,manufacturing-services,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,5971,Ingenio Alvaro Obregon,ingenio-alvaro-obregon,to
86700000.0,,Bid,76,Peru,pe,from,71b21b48e6843645a70759222dc7d87b952b3b7a,Fishing,6,Other,other,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,6634,Pesca Peru Refineria Supe S.A.,pesca-peru-refineria-supe-s-a,to
86600000.0,,Private sale,66,Morocco,ma,from,738d2beab7f8d3003d3fccaa785830b0f7d208fa,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,6074,Societe Nationale de Siderurgie (SONASID),societe-nationale-de-siderurgie-sonasid,to
86400000.0,,"direct sale, public offer",20,Chile,cl,from,017459958afc3e645ee0ecb2548a98e6fc3d3fd8,Power Utility,1,Infrastructure,infrastructure,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,2875,Edelnor,edelnor,to
86340000.0,,,77,Philippines,ph,from,c5ccd965d9db9d2b9d9a94257c626248b46ce799,Trade,9,Services,services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6708,"Philippine Exchange Company, Inc.",philippine-exchange-company-inc,to
86300000.0,,direct sale; US$86.3 Mn represents 27.94% obligation to BNA,5,Argentina,ar,from,34a9fd567ca586441bb76db7386c9258b1fcbc60,Banking,2,Financial,financial,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,1954,Caja Nacional de Ahorro y Seguro,caja-nacional-de-ahorro-y-seguro,to
86200000.0,,"$10Mn cash, $76.2Mn DES",5,Argentina,ar,from,65aceef87e01be861def0d15d30f374a10f72733,Power Utility,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,1868,Central Guemes,central-guemes,to
86100000.0,Partial,Divestiture,21,China,cn,from,1a415ca89728fb95d0f28d2b544d9f4544be28ba,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,173,Chongqing Wujiang Electric Power Co.,chongqing-wujiang-electric-power-co,to
86000000.0,Partial,,66,Morocco,ma,from,50e393140d0c9854c55027a63f7120407a85fe53,,2,Financial,financial,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,888,Banque Central Populaire,banque-central-populaire,to
86000000.0,Merchant ,Greenfield project,75,Panama,pa,from,5ca18ecac449a8db88e5d9eef434d3faa3f4ffe2,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1067,Digicel Panama,digicel-panama,to
86000000.0,Merchant ,Greenfield project,75,Panama,pa,from,74eeaebc4d25735130e10645e6fb743d47a8ba1d,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1066,Claro Panama,claro-panama,to
